central_action_size,episode,episode_reward,final_score,has_central_action,is_all_keep,is_hallucinated,is_recovered,is_valid_action,mean_queue,mean_wait,raw_completion,reward_breakdown_central_reward,reward_breakdown_coordination_bonus,reward_breakdown_fairness_reward,reward_breakdown_queue_reward,reward_breakdown_stability_bonus,reward_breakdown_switch_penalty_reward,reward_breakdown_throughput_reward,reward_breakdown_total,reward_breakdown_wait_reward,step_count,step_latency_ms,task_id,throughput,throughput_efficiency
2,564,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,167.23179817199707,hard_multi,14.181,0.1944
2,565,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,169.6634292602539,hard_multi,14.124,0.1934
2,566,0.5759121255250215,0.385295,1.0,0.0,0.0,0.0,1.0,0.0,98.431,,0.0455,-0.04,0.0156,0.1602,0.0347,-0.04,-0.0298,-0.0737,-0.22,25,168.00546646118164,hard_multi,14.188,0.1944
2,567,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,168.45083236694336,hard_multi,14.124,0.1934
2,568,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,167.9401397705078,hard_multi,14.181,0.1944
2,569,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,168.01095008850098,hard_multi,24.95,0.2508
2,570,0.09112282383478976,0.40904,1.0,0.0,0.0,0.0,1.0,0.0,81.883,,-0.118,-0.016,0.0046,0.1677,0.026,-0.04,0.0838,-0.1119,-0.22,25,168.16401481628418,hard_multi,24.918,0.279
2,571,-1.6486827092343195,0.40195000000000003,1.0,0.0,0.0,0.0,1.0,0.0,102.085,,-0.0316,-0.016,0.0181,0.1579,0.0341,-0.06,0.082,-0.0355,-0.22,25,192.55924224853516,hard_multi,24.743,0.2058
2,572,-3.0,,1.0,1.0,0.0,1.0,0.0,,,"{""local_actions"":{""NW"":0,""NE"":0,""SW"":0,""SE"":0},""central_action"":{""queue_urgency_weight"":0.5,""corridor_priority"":0.2}}",,,,,,,,,,0,,hard_multi,,
2,573,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.39869117736816,hard_multi,14.124,0.1934
2,574,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,172.4414825439453,hard_multi,14.124,0.1934
2,575,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,166.05901718139648,hard_multi,14.124,0.1934
2,576,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,168.33853721618652,hard_multi,14.109,0.1929
2,577,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.65975952148438,hard_multi,14.124,0.1934
2,578,-3.0,,1.0,1.0,0.0,1.0,0.0,,,"{""local_actions"":{""NW"":-0.5,""NE"":-0.5,""SW"":0.0,""SE"":0.2},""central_action"":{""queue_urgency_weight"":0.5,""corridor_priority"":0.5}}",,,,,,,,,,0,,hard_multi,,
2,579,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,168.41840744018555,hard_multi,24.95,0.2508
2,580,2.500467260547097,0.43279999999999996,1.0,0.0,0.0,0.0,1.0,0.0,97.719,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,168.00713539123535,hard_multi,24.948,0.2437
2,581,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,169.48866844177246,hard_multi,14.124,0.1934
2,582,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.23299026489258,hard_multi,14.124,0.1934
2,583,0.5427808314840876,0.3854249999999999,1.0,0.0,0.0,0.0,1.0,0.0,98.488,,0.045,-0.04,0.0157,0.1601,0.0345,-0.05,-0.0301,-0.0848,-0.22,25,165.88187217712402,hard_multi,14.161,0.194
2,584,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,170.03631591796875,hard_multi,14.181,0.1944
2,585,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,169.2497730255127,hard_multi,14.181,0.1944
2,586,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,169.88801956176758,hard_multi,14.109,0.1929
2,587,2.924321204056348,0.45252,1.0,0.0,0.0,0.0,1.0,0.0,92.308,,0.0797,-0.004,0.0115,0.1667,0.0203,-0.03,0.0497,0.0739,-0.22,25,167.01960563659668,hard_multi,21.696,0.2887
2,588,2.402264574341877,0.43184500000000003,1.0,0.0,0.0,0.0,1.0,0.0,96.822,,0.0964,-0.04,0.0145,0.1703,0.0249,-0.02,0.0067,0.0329,-0.22,25,171.0684299468994,hard_multi,17.636,0.2342
0,589,-0.8513932556093098,0.42774999999999996,0.0,0.0,0.0,1.0,0.0,0.0,100.625,,-0.0246,-0.04,0.0171,0.1569,0.0274,-0.06,0.0553,-0.0879,-0.22,25,168.76220703125,hard_multi,22.219,0.2651
2,590,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,167.77396202087402,hard_multi,14.109,0.1929
2,591,-0.7902367062237776,0.428945,1.0,0.0,0.0,1.0,0.0,0.0,100.292,,-0.0263,-0.04,0.0169,0.1572,0.0327,-0.06,0.0547,-0.0848,-0.22,25,169.28362846374512,hard_multi,22.166,0.2656
2,592,-1.6012539139077495,0.34672000000000003,1.0,0.0,0.0,0.0,1.0,0.0,96.315,,-0.1385,-0.016,0.0142,0.1618,0.0236,-0.04,0.0022,-0.2127,-0.22,25,166.72086715698242,hard_multi,17.211,0.2179
2,593,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,168.8518524169922,hard_multi,14.124,0.1934
2,594,0.37241497774917365,0.38377,1.0,0.0,0.0,0.0,1.0,0.0,98.625,,0.0442,-0.04,0.0157,0.1599,0.0339,-0.05,-0.0299,-0.0861,-0.22,25,168.1840419769287,hard_multi,14.175,0.1879
2,595,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,184.81111526489258,hard_multi,24.95,0.2508
2,596,0.49927151916671586,0.38565,1.0,0.0,0.0,0.0,1.0,0.0,98.576,,0.0447,-0.04,0.0157,0.1601,0.0343,-0.05,-0.0305,-0.0857,-0.22,25,168.16186904907227,hard_multi,14.119,0.1933
2,597,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,164.6122932434082,hard_multi,14.181,0.1944
2,598,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,169.36206817626953,hard_multi,14.109,0.1929
2,599,0.5476232596726384,0.38531999999999994,1.0,0.0,0.0,0.0,1.0,0.0,98.467,,0.045,-0.04,0.0156,0.1602,0.0345,-0.05,-0.03,-0.0847,-0.22,25,168.7295436859131,hard_multi,14.167,0.1941
2,600,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,179.3360710144043,hard_multi,14.109,0.1929
2,601,0.5352976200876255,0.40537999999999996,1.0,0.0,0.0,0.0,1.0,0.0,75.916,,-0.1184,0.02,0.0006,0.1701,0.0283,-0.03,0.18,0.0307,-0.22,25,175.8871078491211,hard_multi,38.755,0.2867
2,602,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,169.2790985107422,hard_multi,14.181,0.1944
2,603,0.49927151916671586,0.38565,1.0,0.0,0.0,0.0,1.0,0.0,98.576,,0.0447,-0.04,0.0157,0.1601,0.0343,-0.05,-0.0305,-0.0857,-0.22,25,165.8170223236084,hard_multi,14.119,0.1933
2,604,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,166.0451889038086,hard_multi,14.181,0.1944
2,605,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,170.3472137451172,hard_multi,14.124,0.1934
2,606,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,166.43047332763672,hard_multi,14.181,0.1944
2,607,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.17052459716797,hard_multi,14.124,0.1934
2,608,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,168.4122085571289,hard_multi,14.124,0.1934
2,609,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,172.14345932006836,hard_multi,14.124,0.1934
0,610,0.32984159403286906,0.403935,0.0,0.0,0.0,0.0,1.0,0.0,76.461,,-0.1167,0.02,0.001,0.1698,0.0261,-0.03,0.18,0.0301,-0.22,25,171.07439041137695,hard_multi,38.188,0.2792
2,611,0.5285525914067306,0.385495,1.0,0.0,0.0,0.0,1.0,0.0,98.516,,0.0449,-0.04,0.0157,0.1601,0.0344,-0.05,-0.0302,-0.0851,-0.22,25,167.62280464172363,hard_multi,14.147,0.1937
2,612,2.771609396430146,0.4881250000000001,1.0,0.0,0.0,0.0,1.0,0.0,76.911,,0.0978,0.004,0.0013,0.1716,0.02,-0.03,0.18,0.2247,-0.22,25,168.5659885406494,hard_multi,49.074,0.3445
2,613,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,173.68245124816895,hard_multi,24.95,0.2508
2,614,2.7661846730740405,0.48804,1.0,0.0,0.0,0.0,1.0,0.0,76.925,,0.0978,0.004,0.0013,0.1716,0.02,-0.03,0.18,0.2247,-0.22,25,167.96517372131348,hard_multi,49.093,0.3435
2,615,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,168.04742813110352,hard_multi,14.181,0.1944
2,616,-1.5905536883160944,0.34687499999999993,1.0,0.0,0.0,0.0,1.0,0.0,96.311,,-0.1385,-0.016,0.0142,0.1618,0.024,-0.04,0.0022,-0.2123,-0.22,25,171.1101531982422,hard_multi,17.207,0.218
2,617,-0.24665424148855075,0.385585,1.0,0.0,0.0,1.0,0.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,168.16020011901855,hard_multi,14.124,0.1934
2,618,1.2982441406307887,0.48436,1.0,0.0,0.0,0.0,1.0,0.0,96.604,,0.1279,-0.016,0.0144,0.1668,0.0264,-0.03,0.0971,0.1665,-0.22,25,165.25578498840332,hard_multi,26.171,0.2794
0,619,-0.42015840596713094,0.403935,0.0,0.0,0.0,1.0,0.0,0.0,76.461,,-0.1167,0.02,0.001,0.1698,0.0261,-0.03,0.18,0.0301,-0.22,25,179.4414520263672,hard_multi,38.188,0.2792
2,620,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,168.4093475341797,hard_multi,14.109,0.1929
2,621,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,166.66173934936523,hard_multi,14.109,0.1929
0,622,-1.8549401005982937,0.344495,0.0,0.0,0.0,0.0,1.0,0.0,96.49,,-0.1385,-0.016,0.0143,0.1618,0.0207,-0.04,-0.0034,-0.2211,-0.22,25,165.2059555053711,hard_multi,16.68,0.2117
0,623,-6.0,,0.0,0.0,1.0,0.0,0.0,,,"{""local_actions"":{""NW"":""SWITCH"",""NE"":""KEEP"",""SW"":""PHASE_0"",""SE"":""PHASE_1""},""central_action"":{""queue_urgency_weight"":0.2,Balance_penalty"":0.3}}",,,,,,,,,,0,,hard_multi,,
2,624,0.37241497774917365,0.38377,1.0,0.0,0.0,0.0,1.0,0.0,98.625,,0.0442,-0.04,0.0157,0.1599,0.0339,-0.05,-0.0299,-0.0861,-0.22,25,170.26424407958984,hard_multi,14.175,0.1879
2,625,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,166.5029525756836,hard_multi,14.181,0.1944
2,626,0.23570271395517056,0.46064,1.0,0.0,0.0,0.0,1.0,0.0,96.896,,0.1092,-0.016,0.0146,0.1646,0.019,-0.04,0.0047,0.0362,-0.22,25,171.5381145477295,hard_multi,17.448,0.2199
2,627,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,171.58913612365723,hard_multi,14.181,0.1944
0,628,-6.0,,0.0,0.0,1.0,0.0,0.0,,,"{""local_actions"":{""NW"":""SWITCH"",""NE"":""PHASE_0"",""SW"":""PHASE_1"",""SE"":""PHASE_2""},central_action"":{""queue_urgency_weight"":0.5,""corridor_priority"":0.7}}",,,,,,,,,,0,,hard_multi,,
2,629,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,170.92084884643555,hard_multi,14.181,0.1944
2,630,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,165.62199592590332,hard_multi,14.181,0.1944
2,631,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,167.25897789001465,hard_multi,14.109,0.1929
2,632,-2.3183382973469113,0.34692499999999993,1.0,0.0,0.0,1.0,0.0,0.0,96.368,,-0.1385,-0.016,0.0142,0.1618,0.0253,-0.05,-0.0111,-0.2343,-0.22,25,168.37525367736816,hard_multi,15.951,0.2171
2,633,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,170.60112953186035,hard_multi,24.95,0.2508
2,634,-3.0,,1.0,1.0,0.0,1.0,0.0,,,"{""local_actions"":{""NW"":0.2,""NE"":-0.1,""SW"":-0.3,""SE"":0.5},""central_action"":{""queue_urgency_weight"":0.7,""corridor_priority"":0.4}}",,,,,,,,,,0,,hard_multi,,
2,635,-0.7118784622352635,0.402565,1.0,0.0,0.0,0.0,1.0,0.0,98.461,,-0.0196,-0.04,0.0156,0.1552,0.0343,-0.06,-0.0327,-0.1671,-0.22,25,165.19403457641602,hard_multi,13.913,0.2512
2,636,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,167.79708862304688,hard_multi,24.95,0.2508
2,637,-1.4590484265051473,0.37059000000000003,1.0,0.0,0.0,1.0,0.0,0.0,95.135,,-0.1192,-0.016,0.0134,0.1668,0.0208,-0.03,0.106,-0.0781,-0.22,25,171.02837562561035,hard_multi,27.012,0.2631
2,638,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,169.51322555541992,hard_multi,14.124,0.1934
2,639,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,165.25769233703613,hard_multi,14.124,0.1934
2,640,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,173.72369766235352,hard_multi,14.124,0.1934
